GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
18801,420663081,2823019,162.419,1.09,41.826389,-75.939711
18810,119060618,3413766,45.97,1.318,41.933295,-76.50713
18812,81611669,1566215,31.51,0.605,41.973202,-75.964751
18814,1511365,37247,0.584,0.014,41.784063,-76.607272
18816,3014381,47808,1.164,0.018,41.757157,-75.915633
18817,4768296,13189,1.841,0.005,41.872722,-76.631611
18818,118489804,425783,45.749,0.164,41.911258,-76.044011
18821,8947353,505234,3.455,0.195,41.989756,-75.722751
18822,107709687,556841,41.587,0.215,41.970399,-75.794149
18823,6905558,159,2.666,0.,41.778326,-75.690124
18824,77363644,939689,29.87,0.363,41.697366,-75.787183
18825,8575611,178139,3.311,0.069,41.807883,-75.607728
18826,118229322,1192076,45.649,0.46,41.745579,-75.748988
18828,25967605,7433,10.026,0.003,41.806724,-76.096165
18829,66842391,347718,25.808,0.134,41.837644,-76.173693
18830,62508577,692793,24.135,0.267,41.959087,-76.114452
18831,75561115,718698,29.174,0.277,41.894223,-76.598118
18832,154353808,1043482,59.596,0.403,41.67821,-76.568857
18833,275443125,1614719,106.349,0.623,41.59708,-76.483677
18834,171936160,2074237,66.385,0.801,41.830967,-75.720934
18837,233451266,1336941,90.136,0.516,41.915074,-76.302813
18840,116665384,2014872,45.045,0.778,41.971552,-76.534965
18842,10668083,15905,4.119,0.006,41.749704,-75.623443
18843,2270553,0,0.877,0.,41.794457,-75.899586
18844,88559969,837331,34.193,0.323,41.69097,-75.905239
18845,25048664,320764,9.671,0.124,41.787336,-76.18212
18846,69804614,1711947,26.952,0.661,41.621411,-76.229986
18847,365416704,5776254,141.088,2.23,41.928841,-75.579051
18848,274437417,6616832,105.961,2.555,41.751057,-76.454741
18850,155896925,2053331,60.192,0.793,41.854257,-76.462384
18851,72576742,629030,28.022,0.243,41.933902,-76.176463
18853,265109785,6187581,102.359,2.389,41.721414,-76.276925
18854,68708191,1769328,26.528,0.683,41.790666,-76.355714
18901,52306203,1994396,20.196,0.77,40.306267,-75.147144
18902,72051059,164718,27.819,0.064,40.352134,-75.09568
18912,1028451,4150,0.397,0.002,40.323952,-75.056407
18913,3808371,20385,1.47,0.008,40.37939,-75.06001
18914,45963844,194141,17.747,0.075,40.288978,-75.209591
18915,2727894,0,1.053,0.,40.272101,-75.25683
18917,1509626,1078,0.583,0.,40.37692,-75.205948
18920,7068261,276530,2.729,0.107,40.497718,-75.084034
18923,4502414,4925,1.738,0.002,40.359341,-75.173921
18925,27816696,228203,10.74,0.088,40.288811,-75.058039
18929,21042409,243879,8.125,0.094,40.255513,-75.080152
18930,57790661,2036278,22.313,0.786,40.521074,-75.218673
18932,3256501,3840,1.257,0.001,40.291585,-75.250486
18935,186331,919,0.072,0.,40.437016,-75.403473
18936,1898345,0,0.733,0.,40.22405,-75.230961
18938,106002608,2406370,40.928,0.929,40.351048,-74.998049
18940,84640723,559007,32.68,0.216,40.260594,-74.93707
18942,58180133,697062,22.463,0.269,40.471159,-75.160467
18944,119636870,2359599,46.192,0.911,40.389293,-75.234442
18947,61924768,349014,23.909,0.135,40.422899,-75.117839
18950,3009562,610340,1.162,0.236,40.445233,-75.074441
18951,172543691,2682435,66.619,1.036,40.452964,-75.348855
18954,17470537,118370,6.745,0.046,40.225413,-74.992957
18955,6821577,17955,2.634,0.007,40.47664,-75.313694
18960,49882637,298464,19.26,0.115,40.366237,-75.325845
18962,628022,973,0.242,0.,40.346684,-75.271138
18964,24229264,1175,9.355,0.,40.30347,-75.337889
18966,42020099,811332,16.224,0.313,40.188468,-75.009898
18969,43773194,226227,16.901,0.087,40.326304,-75.368422
18970,1049938,0,0.405,0.,40.412001,-75.381205
18972,60964955,2177129,23.539,0.841,40.52732,-75.124666
18974,49403236,264696,19.075,0.102,40.217062,-75.072803
18976,28050680,180770,10.83,0.07,40.248821,-75.143522
18977,13540801,1162313,5.228,0.449,40.286862,-74.882113
18980,6153923,28842,2.376,0.011,40.269965,-75.017182
19001,8962263,0,3.46,0.,40.125923,-75.125443
19002,53809047,104823,20.776,0.04,40.187217,-75.206876
19003,5029485,0,1.942,0.,40.001553,-75.298929
19004,7080404,95668,2.734,0.037,40.009753,-75.231508
19006,33252605,0,12.839,0.,40.157889,-75.030918
19007,17629572,2541660,6.807,0.981,40.113179,-74.85765
19008,16976136,3127,6.555,0.001,39.972604,-75.360258
19009,3369268,0,1.301,0.,40.137805,-75.064242
19010,21828357,0,8.428,0.,40.023626,-75.329725
19012,4549478,0,1.757,0.,40.059768,-75.105885
19013,14811376,8384,5.719,0.003,39.848252,-75.377981
19014,23290794,7061,8.993,0.003,39.864907,-75.432958
19015,8496560,2396,3.281,0.001,39.868633,-75.392945
19017,2311679,5365,0.893,0.002,39.89223,-75.460507
19018,7004994,0,2.705,0.,39.923074,-75.298595
19020,44684214,2757794,17.253,1.065,40.099749,-74.937829
19021,8876673,1765519,3.427,0.682,40.089651,-74.892183
19022,3408147,0,1.316,0.,39.86144,-75.337023
19023,5172714,0,1.997,0.,39.91714,-75.267387
19025,7763442,0,2.997,0.,40.146444,-75.161987
19026,9378752,0,3.621,0.,39.950318,-75.304042
19027,10237792,4072,3.953,0.002,40.073118,-75.124431
19029,5836446,457843,2.253,0.177,39.870882,-75.291339
19030,11745304,216364,4.535,0.084,40.180468,-74.837263
19031,7440790,0,2.873,0.,40.109155,-75.217005
19032,2631240,81372,1.016,0.031,39.891296,-75.278777
19033,2855514,0,1.103,0.,39.890883,-75.328434
19034,16171265,0,6.244,0.,40.134269,-75.204838
19035,12328937,289523,4.76,0.112,40.051349,-75.277642
19036,3959599,0,1.529,0.,39.903578,-75.293355
19038,20470860,4216,7.904,0.002,40.100418,-75.171761
19040,15342765,0,5.924,0.,40.176879,-75.105595
19041,8553231,19720,3.302,0.008,40.007406,-75.315837
19043,1025248,0,0.396,0.,39.900283,-75.30885
19044,21009437,0,8.112,0.,40.186067,-75.152867
19046,17157320,0,6.624,0.,40.101407,-75.105519
19047,45324666,1177114,17.5,0.454,40.180448,-74.912451
19050,9540687,0,3.684,0.,39.937534,-75.263664
19053,27127676,203085,10.474,0.078,40.153918,-74.974991
19054,10716791,339983,4.138,0.131,40.173024,-74.818822
19055,7374404,51423,2.847,0.02,40.150307,-74.839218
19056,9516947,49735,3.675,0.019,40.149339,-74.885815
19057,11428603,72891,4.413,0.028,40.140815,-74.85404
19060,20300093,0,7.838,0.,39.849983,-75.493675
19061,18157434,25573,7.011,0.01,39.82883,-75.435069
19063,59771573,712931,23.078,0.275,39.92046,-75.416182
19064,20620032,71147,7.961,0.027,39.933156,-75.340813
19066,3534605,0,1.365,0.,40.002582,-75.249064
19067,73827176,6376214,28.505,2.462,40.205877,-74.817827
19070,2807443,0,1.084,0.,39.906248,-75.324733
19072,8312782,146975,3.21,0.057,40.023891,-75.257741
19073,53610121,1014975,20.699,0.392,39.983259,-75.429241
19074,2012455,95819,0.777,0.037,39.88599,-75.295756
19075,5852586,27173,2.26,0.01,40.11388,-75.185031
19076,1933743,25546,0.747,0.01,39.886097,-75.30737
19078,5236574,68083,2.022,0.026,39.874378,-75.322125
19079,4783117,392783,1.847,0.152,39.898781,-75.26707
19081,5786062,0,2.234,0.,39.898048,-75.347159
19082,6708818,0,2.59,0.,39.960409,-75.270393
19083,14391696,0,5.557,0.,39.977025,-75.312066
19085,15653228,11386,6.044,0.004,40.036973,-75.349913
19086,9985012,0,3.855,0.,39.890636,-75.370038
19087,41341768,74096,15.962,0.029,40.061872,-75.402461
19090,13917204,12540,5.373,0.005,40.157452,-75.124753
19094,2077617,0,0.802,0.,39.874881,-75.346641
19095,5471106,0,2.112,0.,40.085991,-75.151234
19096,9074989,0,3.504,0.,39.997882,-75.274178
19102,489123,0,0.189,0.,39.952783,-75.165586
19103,1655023,35179,0.639,0.014,39.952896,-75.174298
19104,7804791,332004,3.013,0.128,39.958518,-75.198856
19106,2080500,1042723,0.803,0.403,39.948629,-75.142789
19107,1422760,0,0.549,0.,39.951737,-75.158653
19109,8800,0,0.003,0.,39.949652,-75.163654
19111,12515818,729,4.832,0.,40.060612,-75.080176
19112,4520884,3334796,1.746,1.288,39.889857,-75.16939
19113,9053039,0,3.495,0.,39.867425,-75.253309
19114,14540102,743693,5.614,0.287,40.069399,-75.000162
19115,14531226,151210,5.611,0.058,40.090698,-75.042868
19116,12962444,12331,5.005,0.005,40.115569,-75.013276
19118,8276063,109205,3.195,0.042,40.073872,-75.211217
19119,8388495,13088,3.239,0.005,40.053348,-75.191112
19120,8815449,73295,3.404,0.028,40.034147,-75.119198
19121,5727397,343627,2.211,0.133,39.98198,-75.17912
19122,3287164,0,1.269,0.,39.977746,-75.1459
19123,3282930,305265,1.268,0.118,39.964489,-75.145802
19124,12627486,88881,4.875,0.034,40.017119,-75.092814
19125,3566005,494739,1.377,0.191,39.976249,-75.125105
19126,2960292,0,1.143,0.,40.055389,-75.137562
19127,1423536,284420,0.55,0.11,40.028146,-75.227549
19128,18274587,266777,7.056,0.103,40.048483,-75.227934
19129,5693541,256133,2.198,0.099,40.013014,-75.185402
19130,3352053,222769,1.294,0.086,39.967935,-75.176073
19131,13667716,895004,5.277,0.346,39.990184,-75.217795
19132,5605811,0,2.164,0.,39.996262,-75.170855
19133,3368229,6252,1.3,0.002,39.993092,-75.141671
19134,9086095,783398,3.508,0.302,39.989604,-75.109091
19135,6016734,857509,2.323,0.331,40.02211,-75.048534
19136,11925656,2421305,4.605,0.935,40.039406,-75.018555
19137,6262768,2185728,2.418,0.844,39.993,-75.072052
19138,4462092,0,1.723,0.,40.056002,-75.159049
19139,4583601,4018,1.77,0.002,39.961352,-75.229334
19140,7920070,1138,3.058,0.,40.012177,-75.145495
19141,4696234,0,1.813,0.,40.037574,-75.145695
19142,4367618,27137,1.686,0.01,39.921752,-75.233279
19143,8239406,167428,3.181,0.065,39.942579,-75.225905
19144,8892797,35900,3.434,0.014,40.033858,-75.174075
19145,12612320,902884,4.87,0.349,39.909582,-75.198405
19146,4375429,219600,1.689,0.085,39.939496,-75.184146
19147,3646157,505760,1.408,0.195,39.935327,-75.152489
19148,10936363,1579984,4.223,0.61,39.911612,-75.151475
19149,6289462,0,2.428,0.,40.037722,-75.065762
19150,3904761,0,1.508,0.,40.072496,-75.171824
19151,6194457,45318,2.392,0.017,39.97957,-75.257036
19152,7309250,38645,2.822,0.015,40.060946,-75.046985
19153,18681461,3088575,7.213,1.193,39.893446,-75.229648
19154,16547662,53819,6.389,0.021,40.096483,-74.983217
19301,8705446,5550,3.361,0.002,40.040279,-75.480341
19310,33732036,235878,13.024,0.091,39.935094,-75.972833
19311,32618532,191348,12.594,0.074,39.821095,-75.771347
19312,24549265,222129,9.479,0.086,40.031291,-75.454948
19316,2306880,12894,0.891,0.005,40.054083,-75.833836
19317,54663685,491088,21.106,0.19,39.8608,-75.599381
19319,1638409,625,0.633,0.,39.924558,-75.520943
19320,218940044,1956479,84.533,0.755,39.962991,-75.832026
19330,87275411,386369,33.697,0.149,39.868292,-75.913785
19333,8941489,39156,3.452,0.015,40.041872,-75.423597
19335,110131413,2993871,42.522,1.156,40.022618,-75.721218
19341,33374692,252955,12.886,0.098,40.039967,-75.640752
19342,50537667,102441,19.513,0.04,39.904122,-75.499422
19343,70210047,812660,27.108,0.314,40.100772,-75.754945
19344,84522051,1371122,32.634,0.529,40.083577,-75.881364
19345,530611,0,0.205,0.,40.029473,-75.565288
19348,95886960,692514,37.022,0.267,39.87028,-75.712913
19350,72164508,721332,27.863,0.279,39.760276,-75.796353
19352,49707759,348594,19.192,0.135,39.775919,-75.889657
19355,99343697,596440,38.357,0.23,40.046452,-75.532998
19358,812328,20964,0.314,0.008,39.963913,-75.805064
19362,78173645,785260,30.183,0.303,39.750743,-76.070383
19363,128885387,1660263,49.763,0.641,39.79056,-75.968479
19365,46238665,170411,17.853,0.066,39.966371,-75.925129
19367,437705,0,0.169,0.,39.962992,-75.884023
19372,1512860,3314,0.584,0.001,39.998397,-75.758457
19373,10726474,38260,4.142,0.015,39.901103,-75.533499
19374,4454858,46881,1.72,0.018,39.824747,-75.759748
19375,1068270,14958,0.412,0.006,39.900459,-75.740472
19380,81715146,921791,31.55,0.356,39.987218,-75.603138
19382,119879543,1518656,46.286,0.586,39.927665,-75.613166
19383,155200,0,0.06,0.,39.951594,-75.601627
19390,67625743,365654,26.11,0.141,39.836097,-75.842359
19401,15611219,256411,6.028,0.099,40.13018,-75.331629
19403,61469771,871072,23.734,0.336,40.148673,-75.375506
19405,1875263,153254,0.724,0.059,40.103552,-75.341022
19406,35813724,809344,13.828,0.312,40.093268,-75.383637
19422,32875285,11977,12.693,0.005,40.15681,-75.279393
19425,69827935,586351,26.961,0.226,40.101778,-75.651066
19426,87876346,655574,33.929,0.253,40.191299,-75.437052
19428,19690005,796262,7.602,0.307,40.080337,-75.300461
19435,2010172,0,0.776,0.,40.327484,-75.569174
19436,909286,0,0.351,0.,40.201509,-75.246997
19437,2822738,0,1.09,0.,40.182414,-75.25858
19438,57784400,186080,22.311,0.072,40.269439,-75.390006
19440,29183174,22734,11.268,0.009,40.285832,-75.291121
19442,51079,0,0.02,0.,40.129517,-75.583145
19444,12539529,0,4.842,0.,40.087743,-75.253157
19446,58404141,14453,22.55,0.006,40.232327,-75.303915
19453,1706091,122229,0.659,0.047,40.140568,-75.497917
19454,33798758,5916,13.05,0.002,40.226113,-75.243786
19456,1063391,31169,0.411,0.012,40.133903,-75.461771
19457,509931,7478,0.197,0.003,40.206378,-75.590117
19460,91570035,3208822,35.355,1.239,40.126827,-75.530448
19462,21925895,16452,8.466,0.006,40.115345,-75.28199
19464,65621807,652577,25.337,0.252,40.258928,-75.615861
19465,92743474,1652144,35.808,0.638,40.190386,-75.68457
19468,42447624,689305,16.389,0.266,40.207638,-75.532067
19472,436572,0,0.169,0.,40.336934,-75.573783
19473,63599149,549076,24.556,0.212,40.256168,-75.482534
19474,503584,0,0.194,0.,40.223528,-75.404036
19475,42844706,861603,16.542,0.333,40.172275,-75.600158
19477,132205,0,0.051,0.,40.183315,-75.231457
19492,3046900,0,1.176,0.,40.285505,-75.491994
19501,2612831,9291,1.009,0.004,40.244477,-76.064701
19503,3865167,9266,1.492,0.004,40.406752,-75.571779
19504,58326321,142789,22.52,0.055,40.416215,-75.588554
19505,22914972,95302,8.848,0.037,40.379095,-75.62242
19506,175889440,3266026,67.911,1.261,40.454218,-76.12869
19507,97617068,296193,37.69,0.114,40.50519,-76.270316
19508,98506430,1843017,38.034,0.712,40.2666,-75.838436
19510,14478774,39876,5.59,0.015,40.445835,-75.874871
19511,812715,4079,0.314,0.002,40.485917,-75.74323
19512,112127495,511791,43.293,0.198,40.348327,-75.680555
19518,93587657,1278290,36.134,0.494,40.2702,-75.752529
19519,313142,14487,0.121,0.006,40.320723,-75.734815
19520,96694362,1235423,37.334,0.477,40.16351,-75.793465
19522,116416503,3279576,44.949,1.266,40.447335,-75.820503
19523,3668765,54310,1.417,0.021,40.200867,-75.850772
19525,43599937,6778,16.834,0.003,40.30544,-75.584941
19526,149598282,1292719,57.76,0.499,40.547096,-75.996638
19529,150356511,573397,58.053,0.221,40.631309,-75.864614
19530,144596912,323032,55.829,0.125,40.539073,-75.781444
19533,46320420,725592,17.884,0.28,40.425173,-75.992673
19534,52072780,319859,20.105,0.123,40.573419,-75.874819
19535,119196,6599,0.046,0.003,40.34,-75.804034
19536,1000948,1293,0.386,0.,40.480578,-75.758948
19538,1247524,1704,0.482,0.001,40.547528,-75.702562
19539,57307160,145748,22.126,0.056,40.496287,-75.684724
19540,88095466,373556,34.014,0.144,40.236277,-75.96661
19541,57956818,363862,22.377,0.14,40.485961,-76.030235
19542,119970,0,0.046,0.,40.261199,-75.767191
19543,57337414,885164,22.138,0.342,40.175621,-75.894981
19544,412781,1938,0.159,0.001,40.417447,-76.296237
19545,1152207,0,0.445,0.,40.341524,-75.624067
19547,73966698,606626,28.559,0.234,40.380048,-75.768603
19549,3607608,27390,1.393,0.011,40.584518,-76.020034
19550,4168732,30472,1.61,0.012,40.454939,-76.249432
19551,64477823,771948,24.895,0.298,40.361782,-76.137324
19554,1159801,0,0.448,0.,40.512877,-76.103735
19555,35329259,1669267,13.641,0.645,40.494381,-75.953921
19559,731147,2519,0.282,0.001,40.495217,-76.182401
19560,21060756,151718,8.132,0.059,40.406261,-75.893576
19562,2631624,3982,1.016,0.002,40.505379,-75.702653
19564,534289,0,0.206,0.,40.518731,-75.87831
19565,49450122,1117682,19.093,0.432,40.342505,-76.08824
19567,58447540,151570,22.567,0.059,40.388389,-76.209785
19601,9648903,501809,3.725,0.194,40.355405,-75.939977
19602,6405652,176156,2.473,0.068,40.32874,-75.914976
19604,5664296,949,2.187,0.,40.356825,-75.910242
19605,43390841,1147686,16.753,0.443,40.397908,-75.943191
19606,71260085,673302,27.514,0.26,40.338916,-75.857079
19607,28963200,182854,11.183,0.071,40.291483,-75.944791
19608,66491995,702771,25.673,0.271,40.310798,-76.034772
19609,6424579,103423,2.481,0.04,40.328313,-75.997285
19610,18200627,124066,7.027,0.048,40.341535,-75.974921
19611,5242093,89069,2.024,0.034,40.324674,-75.942857
19701,68910267,2041422,26.606,0.788,39.583171,-75.700899
19702,73346782,637534,28.319,0.246,39.6182,-75.729724
19703,10163636,2863836,3.924,1.106,39.801514,-75.453853
19706,9543803,1783169,3.685,0.688,39.573245,-75.596191
19707,34190326,46349,13.201,0.018,39.785594,-75.68364
19709,206225310,15717474,79.624,6.069,39.494598,-75.67517
19710,289077,0,0.112,0.,39.795167,-75.588092
19711,70921067,6054,27.383,0.002,39.713598,-75.741073
19713,35455332,0,13.689,0.,39.670784,-75.712296
19716,136115,0,0.053,0.,39.68956,-75.758391
19717,481208,0,0.186,0.,39.678464,-75.752273
19720,96099433,10076583,37.104,3.891,39.646922,-75.604852
19730,3542007,165138,1.368,0.064,39.463828,-75.646933
19731,2482507,241633,0.959,0.093,39.523585,-75.587574
19732,1637591,0,0.632,0.,39.783897,-75.570042
19733,106228,0,0.041,0.,39.555826,-75.651088
19734,202497217,10178838,78.185,3.93,39.381644,-75.653322
19735,501399,0,0.194,0.,39.803172,-75.599718
19736,343559,14400,0.133,0.006,39.802479,-75.675916
19801,10708368,2700297,4.135,1.043,39.727715,-75.541154
19802,8216062,98015,3.172,0.038,39.756608,-75.529079
19803,32633393,25971,12.6,0.01,39.800665,-75.542415
19804,19367047,349379,7.478,0.135,39.716862,-75.617677
19805,13777601,4239,5.32,0.002,39.743799,-75.593842
19806,4992927,59893,1.928,0.023,39.763305,-75.564142
19807,50799655,887160,19.614,0.343,39.7965,-75.61284
19808,36216784,5739,13.983,0.002,39.737615,-75.667057
19809,18123564,4102421,6.998,1.584,39.757786,-75.500953
19810,20450519,0,7.896,0.,39.81878,-75.5064
19901,206009488,25807491,79.541,9.964,39.181542,-75.47352
19902,944739,0,0.365,0.,39.125247,-75.481813
19904,113975583,740598,44.006,0.286,39.171279,-75.587619
19930,14621191,6276009,5.645,2.423,38.54745,-75.062726
19931,2360510,0,0.911,0.,38.573968,-75.623043
19933,163966024,472583,63.308,0.182,38.72866,-75.619669
19934,113514800,56610,43.828,0.022,39.084727,-75.627355
19936,588089,0,0.227,0.,39.219109,-75.584393
19938,126215585,23076,48.732,0.009,39.260878,-75.707605
19939,67422523,15089515,26.032,5.826,38.571927,-75.242441
19940,107163120,17386,41.376,0.007,38.477562,-75.564931
19941,87050519,164966,33.61,0.064,38.793658,-75.426062
19943,170679091,967942,65.9,0.374,39.004436,-75.606986
19944,3284811,2742209,1.268,1.059,38.478535,-75.058146
19945,162012334,4640324,62.553,1.792,38.505064,-75.228872
19946,57139419,642726,22.062,0.248,39.034802,-75.449585
19947,309963680,540495,119.678,0.209,38.66649,-75.398202
19950,193447785,7806,74.691,0.003,38.818451,-75.596743
19951,26198370,369030,10.115,0.142,38.685257,-75.255154
19952,228078638,291306,88.062,0.112,38.921424,-75.628425
19953,75892258,21319,29.302,0.008,39.152487,-75.694133
19954,22367248,110081,8.636,0.043,38.89701,-75.520457
19955,149767,0,0.058,0.,39.225931,-75.668638
19956,261830086,2572517,101.093,0.993,38.547719,-75.538324
19958,127070060,25096845,49.062,9.69,38.728722,-75.168469
19960,76517662,723134,29.544,0.279,38.850913,-75.408716
19962,37438443,173685,14.455,0.067,39.068808,-75.488388
19963,276285268,21128440,106.674,8.158,38.943253,-75.362567
19964,24601680,124382,9.499,0.048,39.089325,-75.7205
19966,224267853,21428150,86.59,8.273,38.579422,-75.277196
19967,3753559,0,1.449,0.,38.538684,-75.122443
19968,162423284,2176391,62.712,0.84,38.773914,-75.286878
19970,25057734,8717334,9.675,3.366,38.556502,-75.100253
